image_name,image_idx,a,b,mse_err
D:/fivekdataset_big/input/train/a0231-_DSC1319.tif,230,1.9394057871507877,0.15826039180941476,0.012959889647192658
D:/fivekdataset_big/input/train/a0232-MB_20030906_040.tif,231,1.549854760968079,0.24399230389767013,0.020170766790489472
D:/fivekdataset_big/input/train/a0233-jn_2007_12_15__BU_CRUISE_248.tif,232,2.009337804402286,0.16423861160441205,0.015799316248475963
D:/fivekdataset_big/input/train/a0234-JI2E4685.tif,233,2.0522188080151835,0.17434679731614902,0.018871307766847444
D:/fivekdataset_big/input/train/a0235-DSC_0193.tif,234,1.5131500511351463,0.21259723019962126,0.01290033125254575
D:/fivekdataset_big/input/train/a0236-060526_142240__MG_8129.tif,235,1.8378230223130398,0.11717352015592887,0.016107882960367234
D:/fivekdataset_big/input/train/a0237-_DSC9985.tif,236,1.9124411994143622,0.16847149516164553,0.020674636058065802
D:/fivekdataset_big/input/train/a0238-dvf_024.tif,237,1.6908870947309917,0.15551677593911867,0.010858214398560934
D:/fivekdataset_big/input/train/a0239-_MG_1622.tif,238,1.594192049678285,0.23411136516261166,0.01379029264831924
D:/fivekdataset_big/input/train/a0240-jmac_DSC1221.tif,239,2.313571352073378,0.11509917202161284,0.009452449771095888
D:/fivekdataset_big/input/train/a0241-NKIM_MG_6579.tif,240,1.868832389453461,0.11299893969842745,0.013148064317680364
D:/fivekdataset_big/input/train/a0242-07-06-01-at-12h55m36-s_MG_1241.tif,241,2.0113668929494217,0.18018228497890418,0.008873837396523525
D:/fivekdataset_big/input/train/a0243-IMG_5006.tif,242,1.2434693019744965,0.28413779935494643,0.02005908165693014
D:/fivekdataset_big/input/train/a0244-GrassleyCase-5393.tif,243,2.1416462064613517,0.15629660789770322,0.013068160213071684
D:/fivekdataset_big/input/train/a0245-IMG_4069.tif,244,1.509520039487696,0.2140532273005119,0.01452075938237845
D:/fivekdataset_big/input/train/a0246-IMG_1652.tif,245,1.6977779671285116,0.1967971251271185,0.009559514486859445
D:/fivekdataset_big/input/train/a0247-kme_376.tif,246,1.930551198180388,0.14011471412665855,0.008704618026112044
D:/fivekdataset_big/input/train/a0248-IMG_4976.tif,247,2.016730420028044,0.08765266691758922,0.005164434844710082
D:/fivekdataset_big/input/train/a0249-kme_392.tif,248,2.1991771393251343,0.12904275089724623,0.013577649615723515
D:/fivekdataset_big/input/train/a0250-IMG_5079.tif,249,1.8028039724265605,0.2245651477057109,0.007189195794940714
D:/fivekdataset_big/input/train/a0251-DSC_0061-2.tif,250,1.8019625309385272,0.14594972316137955,0.007847838832418845
D:/fivekdataset_big/input/train/a0252-jmac_DSC3250.tif,251,1.907422555298881,0.14896544493345165,0.00950969162962354
D:/fivekdataset_big/input/train/a0253-kme_194.tif,252,1.8079076044767792,0.23677842616793862,0.014167093733118323
D:/fivekdataset_big/input/train/a0254-JI2E3561.tif,253,2.275817858765177,0.14402828296897088,0.0078116795487850835
D:/fivekdataset_big/input/train/a0255-_DSC1448.tif,254,2.0581164967754746,0.16223727498806684,0.004887900418568489
D:/fivekdataset_big/input/train/a0256-LS051026_day_2_arive51.tif,255,2.2742528487482274,0.16947188979524452,0.011519986664124158
D:/fivekdataset_big/input/train/a0257-kme_118.tif,256,1.550855346127996,0.15416272538337597,0.014293200617389826
D:/fivekdataset_big/input/train/a0258-kme_598.tif,257,2.2948038265661803,0.10489029817176916,0.006447045431038237
D:/fivekdataset_big/input/train/a0259-dvf_029.tif,258,1.3098096819185896,0.11714281981238801,0.011377306788985717
D:/fivekdataset_big/input/train/a0260-IMG_3434.tif,259,2.3577179455387274,0.1680160391598249,0.0057030151754501
D:/fivekdataset_big/input/train/a0261-_DSC2228.tif,260,1.791540867068533,0.21898425656405016,0.02474160894299092
D:/fivekdataset_big/input/train/a0262-JI2E4358.tif,261,2.181811666655599,0.1707947522437177,0.009025480936432875
D:/fivekdataset_big/input/train/a0263-07-11-20-at-16h57m56s-_MG_5753.tif,262,1.7359921161785605,0.19199855357141177,0.013633250535211505
D:/fivekdataset_big/input/train/a0264-KE_-0094.tif,263,2.4105647352792876,0.16613722246613905,0.008990005242728525
D:/fivekdataset_big/input/train/a0265-kme_067.tif,264,1.5171546269229164,0.13623821756653523,0.017950501629692438
D:/fivekdataset_big/input/train/a0266-_DSC0297.tif,265,1.8530749714689307,0.12131342857159387,0.014313588028455237
D:/fivekdataset_big/input/train/a0267-NKIM_115.tif,266,1.666353193424889,0.20483338133806947,0.01940728260943237
D:/fivekdataset_big/input/train/a0268-_DSC0059.tif,267,1.8485105238289605,0.14698832834681883,0.011740782506821925
D:/fivekdataset_big/input/train/a0269-JI2E4569.tif,268,2.0783277256468256,0.14465165635887395,0.00844009749778062
D:/fivekdataset_big/input/train/a0270-JI2E3556.tif,269,2.546784846862047,0.15413354631753762,0.014308195800195206
D:/fivekdataset_big/input/train/a0271-KE_-0005.tif,270,3.0194937211492414,0.14415829772489713,0.011563802450246716
D:/fivekdataset_big/input/train/a0272-050703_183414__I2E9359.tif,271,2.0945318160982116,0.21076815224515724,0.009508911793447272
D:/fivekdataset_big/input/train/a0273-kme_295.tif,272,1.689752020449615,0.16139451614304845,0.008895468978478921
D:/fivekdataset_big/input/train/a0274-_DSC6439.tif,273,1.9799612576938266,0.21658919575274582,0.0083683272678279
D:/fivekdataset_big/input/train/a0275-07-11-24-at-16h27m12s-_MG_6758.tif,274,1.9977442861518884,0.20181496564511633,0.018023167356225837
D:/fivekdataset_big/input/train/a0276-IMG_0047.tif,275,1.6479176070289094,0.18007532733714857,0.009911827528262295
D:/fivekdataset_big/input/train/a0277-WP_CRW_9568.tif,276,2.2586781661178574,0.1979783077661038,0.006828663054541238
D:/fivekdataset_big/input/train/a0278-Ja_Pe-11.tif,277,1.8944285114290413,0.1344322063672231,0.00822856229194387
D:/fivekdataset_big/input/train/a0279-_DSC4586.tif,278,2.2561779719482065,0.2300076223434012,0.008094580029135552
D:/fivekdataset_big/input/train/a0280-IMG_0854.tif,279,1.7732099193030761,0.17635792647631543,0.013922770226293677
D:/fivekdataset_big/input/train/a0281-NKIM_MG_6162.tif,280,1.967037269502346,0.15401816684436886,0.014559041697760447
D:/fivekdataset_big/input/train/a0282-20060619_125715__MG_9197.tif,281,2.6469323019155664,0.16623501399877996,0.006859681169397792
D:/fivekdataset_big/input/train/a0283-jn_20071207_Xmas_House_0121.tif,282,2.000366766434851,0.12132084543368961,0.017310022507986255
D:/fivekdataset_big/input/train/a0284-NKIM_MG_6192.tif,283,1.8201401715518157,0.13391918295310684,0.0095657688981635
D:/fivekdataset_big/input/train/a0285-IMG_2044.tif,284,1.9666026901458187,0.171856407296316,0.01625030139847426
D:/fivekdataset_big/input/train/a0286-006hunwed.tif,285,2.158829082819046,0.18572934526897036,0.015304625005430781
D:/fivekdataset_big/input/train/a0287-050703_084540__I2E9191.tif,286,2.0117732561978205,0.2061690031724961,0.017650720375469043
D:/fivekdataset_big/input/train/a0288-MB_060311_030.tif,287,1.7844613352079806,0.20665855894265475,0.009581075490306954
D:/fivekdataset_big/input/train/a0289-kme_504.tif,288,2.0510267735829966,0.20113039741227756,0.006841920283165993
D:/fivekdataset_big/input/train/a0290-IMG_2741.tif,289,1.9464175749912607,0.1266322566730789,0.008156014108790063
D:/fivekdataset_big/input/train/a0291-IMG_0115.tif,290,1.889350258320946,0.18725818361378208,0.009540908157317117
D:/fivekdataset_big/input/train/a0292-dgw_086.tif,291,2.0317913513272834,0.2000834687955825,0.006052031599117481
D:/fivekdataset_big/input/train/a0293-DSC_0012-2.tif,292,1.7042200431540415,0.18784715593764872,0.014559165288985897
D:/fivekdataset_big/input/train/a0294-20041221_192326_CRW_5437.tif,293,1.6380139158886755,0.17028993929311997,0.013112729166112027
D:/fivekdataset_big/input/train/a0295-Ja_Pe-57.tif,294,1.6286947231586055,0.18053131923080745,0.01435494413674502
D:/fivekdataset_big/input/train/a0296-kme_440.tif,295,1.7967819943319545,0.1983197279439824,0.006010182464657491
D:/fivekdataset_big/input/train/a0297-kme_049.tif,296,2.0483433503487367,0.17619282994563076,0.014782354388032935
D:/fivekdataset_big/input/train/a0298-IMG_5043.tif,297,1.8667477723899641,0.25195314389850043,0.01500868322229166
D:/fivekdataset_big/input/train/a0299-KE_-2376.tif,298,2.105399919554998,0.16099011365051327,0.013447092734774499
D:/fivekdataset_big/input/train/a0300-jmac_DSC2549.tif,299,1.9015514837974976,0.0999500263106283,0.014365838716818215
D:/fivekdataset_big/input/train/a0301-IMG_4669.tif,300,1.7439187434273413,0.19582303005059537,0.009839393459404704
D:/fivekdataset_big/input/train/a0302-IMG_4108.tif,301,2.062294641277404,0.11244663748786682,0.02021344638262166
D:/fivekdataset_big/input/train/a0303-NKIM_116.tif,302,1.6671265636993187,0.21634778253323858,0.02282361626773493
D:/fivekdataset_big/input/train/a0304-dgw_137.tif,303,1.9027990576396272,0.22406567586061762,0.013735902367913213
D:/fivekdataset_big/input/train/a0305-CRW_0278.tif,304,2.040957463711506,0.18585236114078862,0.009324394027114795
D:/fivekdataset_big/input/train/a0306-WP_CRW_0752.tif,305,2.740305786275817,0.21422000609263714,0.007383316963543201
D:/fivekdataset_big/input/train/a0307-IMG_0299.tif,306,1.8400169281733836,0.15189937221963387,0.008121504831780318
D:/fivekdataset_big/input/train/a0308-jmac_DSC3379.tif,307,2.1541111750726047,0.12956387252426851,0.013690202916008178
D:/fivekdataset_big/input/train/a0309-jmac_MG_4806.tif,308,1.6517441812925322,0.18606747434479165,0.012454555734671368
D:/fivekdataset_big/input/train/a0310-IMG_1898.tif,309,1.6860627556899157,0.08263929967731953,0.005767005744749813
D:/fivekdataset_big/input/train/a0311-jmac_MG_0128.tif,310,2.2897683722313116,0.09279058713405879,0.009640300836651567
D:/fivekdataset_big/input/train/a0312-_DSC5579.tif,311,1.6601986319043471,0.20539592184008804,0.012971036656436627
D:/fivekdataset_big/input/train/a0313-_MG_7253.tif,312,2.1273710618872665,0.20066811476376636,0.005939479049318641
D:/fivekdataset_big/input/train/a0314-IMG_4170.tif,313,1.5725796964070486,0.19920620772571795,0.02187397662482872
D:/fivekdataset_big/input/train/a0315-DSC_0112.tif,314,2.065208284908693,0.1481429429823213,0.0074518736173568665
D:/fivekdataset_big/input/train/a0316-LS051026_day_10_LL013.tif,315,1.4169029296180147,0.22665198660274688,0.012860435054044758
D:/fivekdataset_big/input/train/a0317-IMG_0647.tif,316,3.8348442662089557,0.18328567411699437,0.0051368294599601575
D:/fivekdataset_big/input/train/a0318-IMG_4318.tif,317,2.0609056463274826,0.14554502679381592,0.011755404974414066
D:/fivekdataset_big/input/train/a0319-kme_344.tif,318,2.2292963174866567,0.1192911845107545,0.006006420448680648
D:/fivekdataset_big/input/train/a0320-Ja_Pe-13.tif,319,1.8753985624326672,0.15376014889708012,0.011641654173167093
D:/fivekdataset_big/input/train/a0321-KE_-0010.tif,320,1.7342942792307892,0.13810929745414527,0.009393745077702981
D:/fivekdataset_big/input/train/a0322-kme_016.tif,321,1.7234952336953937,0.18791688578396226,0.01375542801825071
D:/fivekdataset_big/input/train/a0323-07-06-27-at-13h56m27s-_MG_1782.tif,322,1.8728455686029841,0.12136084849049326,0.00995679780912305
D:/fivekdataset_big/input/train/a0324-WP_CRW_4941.tif,323,1.7788697901556707,0.21645088020668712,0.016472901805042572
D:/fivekdataset_big/input/train/a0325-IMG_3340.tif,324,1.8067516080471786,0.20745051179731844,0.016589049328624417
D:/fivekdataset_big/input/train/a0326-jmac_MG_7785.tif,325,2.1346248604656437,0.2208064521319079,0.01354024077384446
D:/fivekdataset_big/input/train/a0327-LSYD4O0579.tif,326,1.6274596726365682,0.18779205671853,0.01227508778809514
D:/fivekdataset_big/input/train/a0328-kme_248.tif,327,2.301006656609196,0.14082526927053893,0.005743345812237502
D:/fivekdataset_big/input/train/a0329-_MG_1830.tif,328,2.223329754361452,0.1303230121322524,0.008404699162729562
D:/fivekdataset_big/input/train/a0330-IMG_4328.tif,329,1.445814307531544,0.13988263400588355,0.012597648220436984
D:/fivekdataset_big/input/train/a0331-MB_20030906_035.tif,330,1.6816838481852097,0.20072915739280975,0.008747091874571587
D:/fivekdataset_big/input/train/a0332-IMG_0010.tif,331,2.4076092379402594,0.14049395105344978,0.012348271707564428
D:/fivekdataset_big/input/train/a0333-IMG_0661.tif,332,3.5392847138606,0.16651946374726023,0.00814869274993567
D:/fivekdataset_big/input/train/a0334-IMG_3423.tif,333,2.211208127152026,0.1628839513103882,0.0048114190085179805
D:/fivekdataset_big/input/train/a0335-jmac_MG_6437.tif,334,2.0586554580000533,0.12299620893429793,0.008668123267232302
D:/fivekdataset_big/input/train/a0336-07-08-11-at-16h57m13s-_MG_3305.tif,335,1.8585947706787167,0.18093208160035823,0.01294210876601396
D:/fivekdataset_big/input/train/a0337-tc_DSC1898.tif,336,1.864951544713501,0.10487601813571854,0.011967580471931218
D:/fivekdataset_big/input/train/a0338-WP_CRW_9580.tif,337,1.9033992547002077,0.27032731546459854,0.018182964389240306
D:/fivekdataset_big/input/train/a0339-IMG_0111.tif,338,1.7803527589056103,0.16312292675720436,0.011217796399924812
D:/fivekdataset_big/input/train/a0340-kme_373.tif,339,1.635402134240035,0.2031903661888006,0.010874386291172504
D:/fivekdataset_big/input/train/a0341-dgw_002.tif,340,1.5502705789130997,0.2637350848059215,0.015532941264510018
D:/fivekdataset_big/input/train/a0342-JI2E5527.tif,341,1.8328905940502538,0.1386988513483388,0.009222534993298582
D:/fivekdataset_big/input/train/a0343-tc_DSC4155.tif,342,2.2017032083170207,0.29457389175165355,0.008330746066379437
D:/fivekdataset_big/input/train/a0344-DSC_0009.tif,343,2.6711902756654275,0.1203419159402531,0.009192057890502718
D:/fivekdataset_big/input/train/a0345-IMG_3353.tif,344,1.83642644823732,0.20928961531967166,0.01873847114487232
D:/fivekdataset_big/input/train/a0346-051007_162030__I2E8864.tif,345,1.9280848671618445,0.14015583439922882,0.009561932847674504
D:/fivekdataset_big/input/train/a0347-07-08-11-at-18h17m09s-N0000221.tif,346,2.1381240456282162,0.20470281683503366,0.00906904260273942
D:/fivekdataset_big/input/train/a0348-07-07-07-at-09h42m42s-_MG_2151.tif,347,1.7587425829947012,0.22123845599347114,0.011193793889782309
D:/fivekdataset_big/input/train/a0349-jn_20081025_Kent_Shelter_068.tif,348,1.9980712203997315,0.12266715584053237,0.00880403203448498
D:/fivekdataset_big/input/train/a0350-_DSC2622.tif,349,1.7602133370513338,0.14845089585212987,0.03069482860173276
D:/fivekdataset_big/input/train/a0351-MB_070908_006.tif,350,1.7749902169475078,0.19672485035838294,0.017832412412597712
D:/fivekdataset_big/input/train/a0352-IMG_4026.tif,351,1.950796562684538,0.13886408553609922,0.014240734065554244
D:/fivekdataset_big/input/train/a0353-dvf_049.tif,352,2.645808682305429,0.4563509734193406,0.04153286982007219
D:/fivekdataset_big/input/train/a0354-07-07-17-at-23h28m36s-_MG_2372.tif,353,1.7835288408579266,0.17006336085628185,0.008787238901952342
D:/fivekdataset_big/input/train/a0355-jmac_DSC2202.tif,354,1.8363003995599272,0.19413059972123645,0.009767132898177076
D:/fivekdataset_big/input/train/a0356-07-11-26-at-16h05m54s-_MG_7171.tif,355,1.8094079400378837,0.1470640060850125,0.009411119814037269
D:/fivekdataset_big/input/train/a0357-NKIM_030.tif,356,1.7311103976025333,0.22004974478040348,0.02311958900163996
D:/fivekdataset_big/input/train/a0358-MB_080329_074.tif,357,2.1826025349229736,0.33350842853243706,0.04613793251584372
D:/fivekdataset_big/input/train/a0359-IMG_4821.tif,358,2.290634585517761,0.15971515176615603,0.007831231341737412
D:/fivekdataset_big/input/train/a0360-JI2E3509.tif,359,1.4167916354977965,0.1798861737559887,0.02497823129826864
D:/fivekdataset_big/input/train/a0361-IMG_4566.tif,360,1.9731012453346024,0.10750325411981566,0.009892434031233764
D:/fivekdataset_big/input/train/a0362-IMG_5005.tif,361,1.4562087402561397,0.2462913451453366,0.03194956435323148
D:/fivekdataset_big/input/train/a0363-IMG_1431.tif,362,1.7520316038032477,0.18247130900564706,0.015133735464045608
D:/fivekdataset_big/input/train/a0364-LS20050429d650001.tif,363,1.8741395159298626,0.10743589641826788,0.012860700357148631
D:/fivekdataset_big/input/train/a0365-jn_2007_05_09__516.tif,364,1.8396028766687045,0.12313944181593035,0.010271030571552453
D:/fivekdataset_big/input/train/a0366-kme_378.tif,365,2.0306193841979927,0.12455311821424812,0.019097635947966447
D:/fivekdataset_big/input/train/a0367-IMG_0338.tif,366,1.8786691441752428,0.16922984514547862,0.014560928456956734
D:/fivekdataset_big/input/train/a0368-kme_022.tif,367,1.6874325777442065,0.17448870693413082,0.011483761510242073
D:/fivekdataset_big/input/train/a0369-kme_136.tif,368,1.7817199602895313,0.1127876709769001,0.008668927420359678
D:/fivekdataset_big/input/train/a0370-JI2E4435.tif,369,2.0079742353077843,0.20505022706818815,0.015105845991953193
D:/fivekdataset_big/input/train/a0371-IMG_4770.tif,370,1.598505249910512,0.23201522397432117,0.011054535830457506
D:/fivekdataset_big/input/train/a0372-WP_CRW_6207.tif,371,2.053869143623455,0.10476870021362274,0.020672570672204627
D:/fivekdataset_big/input/train/a0373-IMG_4954.tif,372,2.0890702434367583,0.16654673348672397,0.008742369190493465
D:/fivekdataset_big/input/train/a0374-IMG_4326.tif,373,1.5533759004138266,0.23459463013318568,0.013479714207614225
D:/fivekdataset_big/input/train/a0375-IMG_2700.tif,374,2.27583921259397,0.13249660410878794,0.006649510380752371
D:/fivekdataset_big/input/train/a0376-IMG_4189.tif,375,2.0179840399554965,0.11687406835689883,0.017952199382056343
D:/fivekdataset_big/input/train/a0377-IMG_3486.tif,376,2.2389937791809125,0.17616546866599325,0.00884471269455452
D:/fivekdataset_big/input/train/a0378-_DGW6391.tif,377,1.8091119755285752,0.20761777446946458,0.03643129054989471
D:/fivekdataset_big/input/train/a0379-kme_397.tif,378,1.9402068254237952,0.1925838532087927,0.006885687019037667
D:/fivekdataset_big/input/train/a0380-kme_294.tif,379,2.1902000607147194,0.1504994726796448,0.011765173361305739
D:/fivekdataset_big/input/train/a0381-20070929_134540__MG_0110.tif,380,2.076569868614413,0.19068937103962438,0.015007506762682778
D:/fivekdataset_big/input/train/a0382-kme_573.tif,381,1.7504430974167855,0.13725296731216047,0.00442985575692083
D:/fivekdataset_big/input/train/a0383-MB_060909_028.tif,382,2.2216139042514627,0.1897736119399758,0.01946714295092105
D:/fivekdataset_big/input/train/a0384-060819_065910__M6A0015.tif,383,1.433927902387583,0.25861179639231563,0.017202686857475644
D:/fivekdataset_big/input/train/a0385-Ja_Pe-39.tif,384,2.817386071433372,0.14682199003382895,0.015976500047713515
D:/fivekdataset_big/input/train/a0386-jmac_MG_0520.tif,385,1.4838548960347102,0.22756303456656662,0.015995006948686562
D:/fivekdataset_big/input/train/a0387-IMG_3388.tif,386,1.457632989201128,0.20598495132832928,0.013413366465946352
D:/fivekdataset_big/input/train/a0388-IMG_1637.tif,387,1.929875363672964,0.17591102480985923,0.009359611838519686
D:/fivekdataset_big/input/train/a0389-KE_-0026.tif,388,2.3040633073831933,0.17293456800954723,0.02021695112429727
D:/fivekdataset_big/input/train/a0390-NKIM_MG_3126.tif,389,2.1528147923524212,0.22150665598914715,0.010901694534543569
D:/fivekdataset_big/input/train/a0391-IMG_4305.tif,390,1.9657697479754126,0.2649964171578414,0.009990285192014236
D:/fivekdataset_big/input/train/a0392-_DGW6346.tif,391,2.1729152966332026,0.19616781719021473,0.015828903837189236
D:/fivekdataset_big/input/train/a0393-_DSC0040.tif,392,2.3140984000295344,0.12574491190503267,0.006692178497959818
D:/fivekdataset_big/input/train/a0394-DSC_0001.tif,393,1.9201295845195203,0.12449816491444075,0.0071847787889955635
D:/fivekdataset_big/input/train/a0395-IMG_1268.tif,394,1.7006621974046365,0.2330944128665945,0.017252902554080306
D:/fivekdataset_big/input/train/a0396-jn_20080802_0011.tif,395,2.3340934062139977,0.0741632076121417,0.009507424016104075
D:/fivekdataset_big/input/train/a0397-jn_2007_05_05__241.tif,396,1.8782765683162674,0.19945828076246616,0.011259209051263732
D:/fivekdataset_big/input/train/a0398-IMG_5829.tif,397,2.197570023417785,0.19422132987607446,0.01051889425380347
D:/fivekdataset_big/input/train/a0399-kme_200.tif,398,1.6921328452343265,0.23461548194294246,0.009638546984885787
D:/fivekdataset_big/input/train/a0400-NKIM_MG_8342.tif,399,1.5979013803417546,0.23472896282357128,0.015095633936234585
D:/fivekdataset_big/input/train/a0401-kme_189.tif,400,1.8985849425203902,0.21950173542213774,0.012692281591148333
D:/fivekdataset_big/input/train/a0402-IMG_4055.tif,401,2.294426487958559,0.19336696789015087,0.006001497409160445
D:/fivekdataset_big/input/train/a0403-IMG_0076.tif,402,1.5900314595833582,0.15474442046675707,0.020694840004626305
D:/fivekdataset_big/input/train/a0404-DSC_0029-2.tif,403,1.70325533465076,0.2577852852653692,0.026537386068198776
D:/fivekdataset_big/input/train/a0405-kme_497.tif,404,2.8287764556086876,0.16951681472970764,0.010375513734039785
D:/fivekdataset_big/input/train/a0406-_MG_7943.tif,405,1.611073407674876,0.2082637621712979,0.012127784695264973
D:/fivekdataset_big/input/train/a0407-IMG_8270.tif,406,2.1223920392240223,0.17353617339124258,0.011452679242937878
D:/fivekdataset_big/input/train/a0408-Ja_Pe-95.tif,407,1.92383282479566,0.2204824483680368,0.008523129586846534
D:/fivekdataset_big/input/train/a0409-_MG_0111.tif,408,1.4007607023647926,0.19381391602108303,0.012207105015193566
D:/fivekdataset_big/input/train/a0410-jmac_DSC2754.tif,409,1.9703959966359932,0.16619861536764027,0.011996467654024649
D:/fivekdataset_big/input/train/a0411-07-11-21-at-13h12m13s-_MG_5935.tif,410,1.7632616271247654,0.21227581275086416,0.015264563828247453
D:/fivekdataset_big/input/train/a0412-_DGW6297.tif,411,1.6627202176598437,0.1740457556418296,0.01553610919963731
D:/fivekdataset_big/input/train/a0413-MB_20050123_033.tif,412,2.0210673872606777,0.1903979971384192,0.012657920902981705
D:/fivekdataset_big/input/train/a0414-IMG_7164.tif,413,2.5425699733885736,0.3641863116939256,0.027366956685826702
D:/fivekdataset_big/input/train/a0415-IMG_0120.tif,414,2.0535325266992306,0.3373604417730971,0.01954231921604429
D:/fivekdataset_big/input/train/a0416-IMG_2389.tif,415,1.5437825524440392,0.22342758443677913,0.00933009962503786
D:/fivekdataset_big/input/train/a0417-IMG_3345.tif,416,2.2783421985393306,0.1765242901984431,0.04972256903361265
D:/fivekdataset_big/input/train/a0418-07-11-19-at-13h26m20s-_MG_5018.tif,417,1.7554205056847791,0.25854538752511186,0.023727831435202962
D:/fivekdataset_big/input/train/a0419-DSC_0008.tif,418,3.208191959579855,0.1720519479149048,0.00688356210258641
D:/fivekdataset_big/input/train/a0420-KE_-1536.tif,419,1.9856533303314177,0.14693491300521808,0.013553336471183584
D:/fivekdataset_big/input/train/a0421-_DGW6279.tif,420,2.1981525617944397,0.2212004767435027,0.006140702361967208
D:/fivekdataset_big/input/train/a0422-054hunwed.tif,421,1.847287270501302,0.10745261890234352,0.01106838416315898
D:/fivekdataset_big/input/train/a0423-07-06-02-at-07h35m36-s_MG_1355.tif,422,2.740338170533353,0.2459552938319986,0.0108679277101092
D:/fivekdataset_big/input/train/a0424-kme_009.tif,423,1.7796621797213297,0.21612302529331112,0.009179512331376488
D:/fivekdataset_big/input/train/a0425-060818_145522__Z9B2601.tif,424,2.1034919393758287,0.17900579201936104,0.009347515315339516
D:/fivekdataset_big/input/train/a0426-jmac_DSC4298.tif,425,1.8384999420015604,0.1409610044235575,0.00780415135538661
D:/fivekdataset_big/input/train/a0427-051007_182146_GM6A8996.tif,426,1.706000830860709,0.17910295462379677,0.018355089750866475
D:/fivekdataset_big/input/train/a0428-IMG_5032.tif,427,1.760544387682858,0.14673397956574083,0.019244712377987968
D:/fivekdataset_big/input/train/a0429-_78U7703.tif,428,2.0118145523126487,0.16821856985579156,0.006849768003948794
D:/fivekdataset_big/input/train/a0430-kme_065.tif,429,1.9275399166673903,0.1268586469342658,0.014360938607820416
D:/fivekdataset_big/input/train/a0431-_DSC9183.tif,430,1.6610123033231425,0.1699722938510163,0.013704139978626255
D:/fivekdataset_big/input/train/a0432-IMG_4895.tif,431,2.543846273735208,0.25272341389034386,0.029235238427579004
D:/fivekdataset_big/input/train/a0433-dgw_008.tif,432,1.5603093964584718,0.18273760261113794,0.010542182419883544
D:/fivekdataset_big/input/train/a0434-IMG_3559.tif,433,2.100450797831679,0.21314843362545838,0.006516565890038324
D:/fivekdataset_big/input/train/a0435-IMG_0064.tif,434,1.7161874295986645,0.19870127636126897,0.008765124242357857
D:/fivekdataset_big/input/train/a0436-IMG_2583.tif,435,1.4820424886356307,0.2518647171989531,0.010176338056422702
D:/fivekdataset_big/input/train/a0437-jmacDSC_0011.tif,436,1.8453816972308414,0.13150686549648943,0.008116365486129085
D:/fivekdataset_big/input/train/a0438-jn_20071005_0014.tif,437,1.83384232124826,0.12746008271490844,0.012105565626284637
D:/fivekdataset_big/input/train/a0439-tc_DSC1855.tif,438,1.691489301382984,0.11233134451616032,0.008995816865959709
D:/fivekdataset_big/input/train/a0440-MB_070520_107.tif,439,2.423534399480393,0.33197485396751925,0.03249597740847756
D:/fivekdataset_big/input/train/a0441-jmac_MG_5386.tif,440,2.618205705847059,0.29361956853352195,0.005318319274144124
D:/fivekdataset_big/input/train/a0442-jmac_MG_1461.tif,441,1.6617575844934127,0.19849665062049807,0.012719135730306181
D:/fivekdataset_big/input/train/a0443-IMG_2907.tif,442,1.490997309078268,0.22215517000646684,0.026160631042436145
D:/fivekdataset_big/input/train/a0444-kme_492.tif,443,2.1670058136523624,0.1566401472663267,0.008308029856287844
D:/fivekdataset_big/input/train/a0445-jmac_DSC0657.tif,444,2.604431479982683,0.14735838224882772,0.014956192421047461
D:/fivekdataset_big/input/train/a0446-jn_20071027_StormClouds_0009.tif,445,1.7485213768119718,0.20552748871041146,0.011394967541480765
D:/fivekdataset_big/input/train/a0447-Ja_Pe-49.tif,446,2.024087845816789,0.19301963668874556,0.005569817397449618
D:/fivekdataset_big/input/train/a0448-IMG_3809.tif,447,2.0245133298974056,0.25306475033081666,0.005719626482065216
D:/fivekdataset_big/input/train/a0449-IMG_4461.tif,448,1.8786708197865263,0.17851112358065493,0.008482556573019445
D:/fivekdataset_big/input/train/a0450-20061111_144844__E6B5666.tif,449,2.2384856388107854,0.14550603577551255,0.008453364163576938
D:/fivekdataset_big/input/train/a0451-Ja_Pe-73.tif,450,2.0534603638377025,0.15515703873710948,0.008447815903564929
D:/fivekdataset_big/input/train/a0452-IMG_1646.tif,451,2.157702746406013,0.2921759344076362,0.03509026589366042
D:/fivekdataset_big/input/train/a0453-DSC_0025.tif,452,2.026384461231664,0.1417667611607087,0.009771646045912834
D:/fivekdataset_big/input/train/a0454-08-05-25-at-12h33m47s-_MG_9489.tif,453,1.963994555160658,0.09664896630965271,0.00810436098874343
D:/fivekdataset_big/input/train/a0455-_DSC4605.tif,454,2.147518606378438,0.2281042043118845,0.014060341223451235
D:/fivekdataset_big/input/train/a0456-kme_113.tif,455,1.8839538904550708,0.27866217990300485,0.014908429133927759
D:/fivekdataset_big/input/train/a0457-NKIM_099.tif,456,1.7091554094379717,0.2734852929985634,0.03880917528652209
D:/fivekdataset_big/input/train/a0458-dvf_056.tif,457,1.619934449552105,0.18338732694682616,0.013059249714414356
D:/fivekdataset_big/input/train/a0459-jmac_MG_0866.tif,458,2.041539873381686,0.19342777926898166,0.010645037723943625
D:/fivekdataset_big/input/train/a0460-IMG_5839.tif,459,3.5122665427858673,0.15004742059320003,0.007949813574760458
D:/fivekdataset_big/input/train/a0461-IMG_4232.tif,460,1.2655847432977412,0.3019658120251227,0.014248885534389933
